"id","title","release_date","popularity","vote_average","vote_count","budget","revenue","runtime","Year","Film","Producer(s)","Year_Numeric","Is_Oscar_Winner"
610253,"Halloween Kills","2021-10-14",4.2735,6.415,2890,20000000,133423964,105,NA,NA,NA,NA,"No"
795564,"Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy","2021-04-23",4.2678,7.597,31,2550000,0,104,NA,NA,NA,NA,"No"
853376,"Villa Maids","2021-05-21",4.2041,2.5,2,0,0,82,NA,NA,NA,NA,"No"
611408,"Do You Do You Saint-Tropez","2021-07-14",4.1448,5,203,16438275,1453459,89,NA,NA,NA,NA,"No"
799876,"The Outfit","2022-02-25",35.7703,7.083,1339,5000000,4e+06,105,NA,NA,NA,NA,"No"
967998,"Fatal Conspiracy","2022-05-26",34.9746,7,3,0,0,0,NA,NA,NA,NA,"No"
361743,"Top Gun: Maverick","2022-05-21",29.7091,8.152,10835,170000000,1488732821,131,NA,NA,NA,NA,"No"
76600,"Avatar: The Way of Water","2022-12-14",21.5648,7.59,14041,350000000,2353096253,192,NA,NA,NA,NA,"No"
414906,"The Batman","2022-03-01",19.0033,7.66,11856,185000000,772775278,177,NA,NA,NA,NA,"No"
453395,"Doctor Strange in the Multiverse of Madness","2022-05-04",16.8897,7.225,10259,290000000,955775804,126,NA,NA,NA,NA,"No"
505642,"Black Panther: Wakanda Forever","2022-11-09",15.8244,7.004,7424,250000000,859102154,162,NA,NA,NA,NA,"No"
436270,"Black Adam","2022-10-19",15.036,6.811,6986,200000000,393452111,125,NA,NA,NA,NA,"No"
508947,"Turning Red","2022-03-10",14.983,7.318,5758,0,21813358,100,NA,NA,NA,NA,"No"
315162,"Puss in Boots: The Last Wish","2022-12-07",14.3137,8.2,8762,90000000,484700000,103,NA,NA,NA,NA,"No"
766507,"Prey","2022-08-02",14.2933,7.659,7670,65000000,0,100,NA,NA,NA,NA,"No"
963261,"Son's Girlfriend, Daddy's Girlfriend 2","2022-04-01",12.6328,4,2,0,0,70,NA,NA,NA,NA,"No"
507086,"Jurassic World Dominion","2022-06-01",12.4929,6.601,7006,465000000,1004004592,147,NA,NA,NA,NA,"No"
619979,"Deep Water","2022-03-17",12.4406,5.821,1626,49000000,0,116,NA,NA,NA,NA,"No"
851644,"20th Century Girl","2022-10-06",12.4333,8.149,810,119,0,119,NA,NA,NA,NA,"No"
698508,"Redeeming Love","2022-01-21",11.9315,7.829,738,30000000,9464198,134,NA,NA,NA,NA,"No"
616037,"Thor: Love and Thunder","2022-07-06",11.5849,6.37,8520,250000000,760928081,119,NA,NA,NA,NA,"No"
985939,"Fall","2022-08-11",11.5238,7.107,4491,3000000,17363261,107,NA,NA,NA,NA,"No"
615777,"Babylon","2022-12-22",11.4521,7.4,3747,78000000,65267446,189,NA,NA,NA,NA,"No"
545611,"Everything Everywhere All at Once","2022-03-24",11.2409,7.721,7883,25000000,139200000,140,"2022(95th)","Everything Everywhere All at Once","Daniel Kwan, Daniel Scheinert, and Jonathan Wang",2022,"Yes"
585511,"Luck","2022-08-05",10.8546,7.723,1941,0,0,105,NA,NA,NA,NA,"No"
718930,"Bullet Train","2022-08-03",10.7966,7.413,7469,90000000,239268602,126,NA,NA,NA,NA,"No"
675353,"Sonic the Hedgehog 2","2022-03-30",10.7738,7.432,5843,110000000,405421518,123,NA,NA,NA,NA,"No"
948116,"Sugarlove","2022-04-13",10.6592,4.375,8,0,0,93,NA,NA,NA,NA,"No"
1022256,"Selena Gomez: My Mind & Me","2022-11-04",10.6417,8.497,590,0,0,95,NA,NA,NA,NA,"No"
335787,"Uncharted","2022-02-10",10.5714,6.865,6744,120000000,407141258,116,NA,NA,NA,NA,"No"
760104,"X","2022-03-17",9.9915,6.718,3923,1000000,15113105,106,NA,NA,NA,NA,"No"
593643,"The Menu","2022-11-17",9.8166,7.173,6131,35000000,79628200,107,NA,NA,NA,NA,"No"
646385,"Scream","2022-01-12",9.649,6.686,3845,24000000,138874789,114,NA,NA,NA,NA,"No"
615173,"The Witch Part 2 - The Other One","2022-06-15",9.4631,7.371,437,0,23068596,137,NA,NA,NA,NA,"No"
438148,"Minions: The Rise of Gru","2022-06-29",9.3285,7.271,3996,85000000,940203765,87,NA,NA,NA,NA,"No"
916224,"Suzume","2022-11-11",8.9851,7.881,1714,13000000,314992206,122,NA,NA,NA,NA,"No"
585083,"Hotel Transylvania: Transformania","2022-01-31",8.8769,7.036,3004,75000000,18500000,92,NA,NA,NA,NA,"No"
1015606,"Obi-Wan Kenobi: A Jedi's Return","2022-09-07",8.7753,6.79,1011,0,0,60,NA,NA,NA,NA,"No"
629542,"The Bad Guys","2022-03-17",8.5406,7.525,2531,80000000,250162278,100,NA,NA,NA,NA,"No"
725201,"The Gray Man","2022-07-13",8.3431,6.901,4200,200000000,454023,128,NA,NA,NA,NA,"No"
818647,"Through My Window","2022-02-04",8.2913,7.349,3329,0,0,112,NA,NA,NA,NA,"No"
579974,"RRR","2022-03-24",8.2689,7.713,1580,69000000,1.6e+08,187,NA,NA,NA,NA,"No"
840326,"Sisu","2022-09-09",8.2384,7.409,2805,6600000,14281199,91,NA,NA,NA,NA,"No"
779782,"The School for Good and Evil","2022-10-19",8.1165,7,1372,0,0,149,NA,NA,NA,NA,"No"
846433,"The Enforcer","2022-09-22",8.0383,7.022,488,1261569,0,91,NA,NA,NA,NA,"No"
619803,"The Roundup 2","2022-05-18",7.8735,7.333,422,7600000,101166707,106,NA,NA,NA,NA,"No"
882598,"Smile","2022-09-23",7.8179,6.667,4019,17000000,217408513,115,NA,NA,NA,NA,"No"
937278,"A Man Called Otto","2022-12-28",7.7783,7.75,3555,50000000,113360085,126,NA,NA,NA,NA,"No"
762975,"Purple Hearts","2022-07-29",7.7723,8.044,2858,0,0,122,NA,NA,NA,NA,"No"
338953,"Fantastic Beasts: The Secrets of Dumbledore","2022-04-06",7.7103,6.627,5066,200000000,407200000,142,NA,NA,NA,NA,"No"
913290,"Barbarian","2022-09-08",7.5515,6.848,3188,4500000,45400000,103,NA,NA,NA,NA,"No"
661374,"Glass Onion: A Knives Out Mystery","2022-11-23",7.4894,7.032,6768,40000000,1.5e+07,140,NA,NA,NA,NA,"No"
756999,"The Black Phone","2022-06-16",7.3672,7.527,5792,16000000,161441914,103,NA,NA,NA,NA,"No"
614934,"Elvis","2022-06-22",7.3407,7.462,3860,85000000,288670284,159,NA,NA,NA,NA,"No"
1010820,"Groot's Pursuit","2022-08-10",7.3127,7.1,281,0,0,6,NA,NA,NA,NA,"No"
799379,"Project Wolf Hunting","2022-09-21",7.2535,6.439,438,9000000,20541,122,NA,NA,NA,NA,"No"
762504,"Nope","2022-07-20",7.2236,6.822,4839,68000000,171932082,130,NA,NA,NA,NA,"No"
601796,"Alienoid","2022-07-20",7.2175,6.775,516,24500000,12109608,142,NA,NA,NA,NA,"No"
505026,"Death on the Nile","2022-02-09",7.1356,6.413,4166,90000000,137307235,127,NA,NA,NA,NA,"No"
820067,"The Quintessential Quintuplets Movie","2022-05-20",6.88,8.279,439,0,17288993,136,NA,NA,NA,NA,"No"
696806,"The Adam Project","2022-03-11",6.8754,6.987,4903,116000000,0,104,NA,NA,NA,NA,"No"
743814,"Serve the People","2022-02-23",6.843,6.49,50,0,547758,146,NA,NA,NA,NA,"No"
900667,"One Piece Film Red","2022-08-06",6.8185,7.2,1120,0,171315305,115,NA,NA,NA,NA,"No"
663712,"Terrifier 2","2022-10-06",6.7904,6.668,2473,250000,15741780,138,NA,NA,NA,NA,"No"
705996,"Decision to Leave","2022-06-29",6.7838,7.319,1487,0,16914773,139,NA,NA,NA,NA,"No"
899294,"Frank and Penelope","2022-06-03",6.749,7.285,121,0,0,112,NA,NA,NA,NA,"No"
49046,"All Quiet on the Western Front","2022-10-07",6.6879,7.719,4633,20000000,0,147,NA,NA,NA,NA,"No"
760741,"Beast","2022-08-11",6.6804,6.546,1735,0,5.6e+07,92,NA,NA,NA,NA,"No"
744276,"After Ever Happy","2022-08-24",6.6798,6.769,1364,14000000,19238073,95,NA,NA,NA,NA,"No"
928358,"Grand Jete","2022-09-20",6.6588,4.936,47,0,0,105,NA,NA,NA,NA,"No"
949423,"Pearl","2022-09-16",6.6428,7.234,2540,1000000,10139416,102,NA,NA,NA,NA,"No"
965150,"Aftersun","2022-10-21",6.639,7.682,1813,0,7834405,101,NA,NA,NA,NA,"No"
876792,"That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond","2022-11-25",6.5768,7.4,430,0,11628645,108,NA,NA,NA,NA,"No"
639933,"The Northman","2022-04-07",6.5249,7.032,5004,70000000,69633110,137,NA,NA,NA,NA,"No"
1007401,"Mortal Kombat Legends: Snow Blind","2022-10-09",6.2019,7.77,233,0,0,82,NA,NA,NA,NA,"No"
785084,"The Whale","2022-12-09",6.1546,7.772,4643,3000000,57615635,117,NA,NA,NA,NA,"No"
610150,"Dragon Ball Super: Super Hero","2022-06-11",6.0757,7.877,3003,0,86600000,100,NA,NA,NA,NA,"No"
682507,"Where the Crawdads Sing","2022-07-14",6.0355,7.526,2289,24000000,144353965,126,NA,NA,NA,NA,"No"
916192,"The Tunnel to Summer, the Exit of Goodbyes","2022-09-09",5.8825,7.681,273,0,872000,83,NA,NA,NA,NA,"No"
814338,"Lady Chatterley's Lover","2022-11-22",5.8654,6.7,515,0,0,126,NA,NA,NA,NA,"No"
560057,"The Sea Beast","2022-06-24",5.7629,7.324,1692,0,0,115,NA,NA,NA,NA,"No"
526896,"Morbius","2022-03-30",5.6359,5.914,4796,75000000,167635712,105,NA,NA,NA,NA,"No"
536554,"M3GAN","2022-12-28",5.6265,7.024,4777,12000000,181796517,102,NA,NA,NA,NA,"No"
718789,"Lightyear","2022-06-15",5.5867,6.875,3768,200000000,226425420,105,NA,NA,NA,NA,"No"
774825,"The Ice Age Adventures of Buck Wild","2022-01-28",5.5178,6.562,1814,0,0,82,NA,NA,NA,NA,"No"
758330,"Good Luck to You, Leo Grande","2022-06-16",5.4494,6.961,661,0,7589829,97,NA,NA,NA,NA,"No"
705861,"Hustle","2022-06-03",5.4314,7.703,2812,21000000,0,117,NA,NA,NA,NA,"No"
752623,"The Lost City","2022-03-23",5.3713,6.46,3966,74000000,192907684,112,NA,NA,NA,NA,"No"
628900,"The Contractor","2022-03-10",5.3272,6.369,1050,0,2122288,103,NA,NA,NA,NA,"No"
406759,"Moonfall","2022-02-02",5.1615,6.25,3551,146000000,67319703,131,NA,NA,NA,NA,"No"
629176,"Samaritan","2022-08-25",5.048,6.65,2183,100000000,7.5e+07,102,NA,NA,NA,NA,"No"
715931,"Emancipation","2022-12-02",4.9972,7.757,1250,0,0,132,NA,NA,NA,NA,"No"
555604,"Guillermo del Toro's Pinocchio","2022-11-09",4.9684,8.019,3308,35000000,0,117,NA,NA,NA,NA,"No"
642885,"Hocus Pocus 2","2022-09-27",4.9307,7.152,1814,30000000,0,104,NA,NA,NA,NA,"No"
619730,"Don't Worry Darling","2022-09-21",4.9064,6.772,2922,35000000,86700000,123,NA,NA,NA,NA,"No"
760161,"Orphan: First Kill","2022-07-27",4.9021,6.601,2293,10000000,9572765,99,NA,NA,NA,NA,"No"
539681,"DC League of Super-Pets","2022-07-27",4.8989,7.156,1719,90000000,2.03e+08,105,NA,NA,NA,NA,"No"
787752,"Fresh","2022-03-03",4.8575,6.97,1864,1500000,0,114,NA,NA,NA,NA,"No"
791177,"Bones and All","2022-11-18",4.8468,7.009,1619,16000000,15234907,131,NA,NA,NA,NA,"No"
829280,"Enola Holmes 2","2022-11-30",4.8416,7.294,1796,0,0,129,NA,NA,NA,NA,"No"
804095,"The Fabelmans","2022-11-11",4.8373,7.572,2748,40000000,45629909,151,NA,NA,NA,NA,"No"
823625,"Blacklight","2022-02-10",4.746,6.15,1262,43000000,15902207,104,NA,NA,NA,NA,"No"
632727,"Texas Chainsaw Massacre","2022-02-18",4.7453,5.197,1632,20000000,0,83,NA,NA,NA,NA,"No"
966220,"Sniper: The White Raven","2022-05-03",4.727,7.658,888,1000000,881,120,NA,NA,NA,NA,"No"
848116,"Rocky Aur Rani Kii Prem Kahaani","2023-07-28",72.8943,6.137,84,0,0,178,NA,NA,NA,NA,"No"
1087040,"Money Shot: The Pornhub Story","2023-03-15",55.5396,5.8,351,0,0,95,NA,NA,NA,NA,"No"
502356,"The Super Mario Bros. Movie","2023-04-05",49.8106,7.587,10572,100000000,1360879735,93,NA,NA,NA,NA,"No"
1010581,"My Fault","2023-06-08",40.0987,7.743,4044,0,0,116,NA,NA,NA,NA,"No"
1075175,"How to Have Sex","2023-11-02",35.0113,6.245,491,0,1216642,91,NA,NA,NA,NA,"No"
976912,"Graphic Desires","2023-08-31",32.5146,6.709,55,0,0,90,NA,NA,NA,NA,"No"
872585,"Oppenheimer","2023-07-19",27.5701,8.031,11684,100000000,9.52e+08,181,"2023(96th)","Oppenheimer","Emma Thomas, Charles Roven, and Christopher Nolan",2023,"Yes"
840430,"The Holdovers","2023-10-27",26.1719,7.651,2476,13000000,42513270,133,NA,NA,NA,NA,"No"
1173476,"Michael Jackson: Faking It","2023-09-10",24.8013,5.2,2,0,0,45,NA,NA,NA,NA,"No"
569094,"Spider-Man: Across the Spider-Verse","2023-05-31",23.1634,8.332,8522,100000000,690897910,140,NA,NA,NA,NA,"No"
346698,"Barbie","2023-07-19",20.9748,6.926,11030,145000000,1447138421,114,NA,NA,NA,NA,"No"
385687,"Fast X","2023-05-17",18.111,6.998,6282,340000000,704709660,142,NA,NA,NA,NA,"No"
603692,"John Wick: Chapter 4","2023-03-21",16.1734,7.706,7865,100000000,447316405,170,NA,NA,NA,NA,"No"
713704,"Evil Dead Rise","2023-04-12",15.175,6.917,3626,15000000,147156372,96,NA,NA,NA,NA,"No"
447365,"Guardians of the Galaxy Vol. 3","2023-05-03",13.8119,7.925,8234,250000000,845550000,150,NA,NA,NA,NA,"No"
1181678,"¿Quieres ser mi hijo?","2023-09-21",13.4176,8.446,326,0,0,100,NA,NA,NA,NA,"No"
976573,"Elemental","2023-06-14",13.0375,7.577,5261,200000000,496444308,102,NA,NA,NA,NA,"No"
298618,"The Flash","2023-06-13",12.8783,6.613,4958,220000000,271333313,144,NA,NA,NA,NA,"No"
1174870,"The Part of His Life He Wants to Show Me","2023-08-24",12.8182,5,3,5000,0,14,NA,NA,NA,NA,"No"
1057491,"Naughty","2023-02-14",12.6789,6.139,101,0,0,109,NA,NA,NA,NA,"No"
1072790,"Anyone But You","2023-12-21",12.5668,6.781,3035,25000000,214891370,103,NA,NA,NA,NA,"No"
940551,"Migration","2023-12-06",12.0346,7.35,2223,72000000,298776052,83,NA,NA,NA,NA,"No"
493529,"Dungeons & Dragons: Honor Among Thieves","2023-03-23",11.911,7.328,4552,151000000,208200000,134,NA,NA,NA,NA,"No"
572802,"Aquaman and the Lost Kingdom","2023-12-20",11.9003,6.522,3461,205000000,440181226,124,NA,NA,NA,NA,"No"
666277,"Past Lives","2023-06-02",11.4664,7.71,2290,12000000,28126646,106,NA,NA,NA,NA,"No"
615656,"Meg 2: The Trench","2023-08-02",11.224,6.38,3938,129000000,398500317,116,NA,NA,NA,NA,"No"
447277,"The Little Mermaid","2023-05-18",11.0451,6.275,3295,297000000,569626289,135,NA,NA,NA,NA,"No"
926393,"The Equalizer 3","2023-08-30",10.9219,7.287,3684,70000000,191067560,109,NA,NA,NA,NA,"No"
812037,"Last Summer","2023-09-13",10.8926,6.08,244,0,1022551,104,NA,NA,NA,NA,"No"
508883,"The Boy and the Heron","2023-07-14",10.8807,7.403,2610,50000000,294200000,124,NA,NA,NA,NA,"No"
964980,"Air","2023-04-05",10.8038,7.282,2310,80000000,90100000,112,NA,NA,NA,NA,"No"
940721,"Godzilla Minus One","2023-11-03",10.7797,7.568,3128,15000000,113676322,125,NA,NA,NA,NA,"No"
787699,"Wonka","2023-12-06",10.7647,7.038,4359,125000000,634502312,117,NA,NA,NA,NA,"No"
667538,"Transformers: Rise of the Beasts","2023-06-06",10.5468,7.171,5242,195000000,441381193,127,NA,NA,NA,NA,"No"
507089,"Five Nights at Freddy's","2023-10-25",10.3447,7.327,4987,20000000,297242145,110,NA,NA,NA,NA,"No"
575264,"Mission: Impossible - Dead Reckoning Part One","2023-07-08",10.3387,7.502,5074,220000000,571125435,164,NA,NA,NA,NA,"No"
934433,"Scream VI","2023-03-08",9.7919,6.95,3155,33000000,169063850,123,NA,NA,NA,NA,"No"
980489,"Gran Turismo","2023-08-09",9.5903,7.704,3356,60000000,121700000,135,NA,NA,NA,NA,"No"
1029575,"The Family Plan","2023-12-14",9.5676,7.217,1863,0,0,118,NA,NA,NA,NA,"No"
792307,"Poor Things","2023-12-07",9.409,7.645,5448,35000000,117607117,141,NA,NA,NA,NA,"No"
1231914,"Female Workers: Romance at Work 3","2023-11-25",9.2282,4,1,0,0,62,NA,NA,NA,NA,"No"
1232221,"Mother-in-law in Love With Son-in-law 4","2023-12-26",9.0817,4,1,0,0,71,NA,NA,NA,NA,"No"
1192548,"Hannah Waddingham: Home for Christmas","2023-11-21",8.9678,6.147,17,0,0,44,NA,NA,NA,NA,"No"
1135873,"GGS - Ganteng-Ganteng Sange","2023-05-28",8.9171,6.1,7,0,0,28,NA,NA,NA,NA,"No"
1050035,"Monster","2023-06-02",8.7148,7.918,870,0,0,125,NA,NA,NA,NA,"No"
670292,"The Creator","2023-09-27",8.5988,7.006,3789,80000000,104272136,134,NA,NA,NA,NA,"No"
950891,"The Sales Girl","2023-11-15",8.5814,0,0,0,0,123,NA,NA,NA,NA,"No"
609681,"The Marvels","2023-11-08",8.3116,5.94,3341,274800000,206136825,105,NA,NA,NA,NA,"No"
640146,"Ant-Man and the Wasp: Quantumania","2023-02-15",8.2101,6.228,5790,200000000,476071180,125,NA,NA,NA,NA,"No"
1236814,"Swapping Workshop for Middle-aged Couples","2023-04-21",8.2036,9,1,0,0,69,NA,NA,NA,NA,"No"
868759,"Ghosted","2023-04-18",8.1483,6.876,2167,40000000,0,117,NA,NA,NA,NA,"No"
299054,"Expend4bles","2023-09-15",8.1419,6.072,1867,100000000,37917985,103,NA,NA,NA,NA,"No"
882569,"Guy Ritchie's The Covenant","2023-04-19",8.006,7.719,3141,55000000,21948551,123,NA,NA,NA,NA,"No"
700391,"65","2023-03-02",7.9971,5.949,2820,45000000,60730568,92,NA,NA,NA,NA,"No"
930094,"Red, White & Royal Blue","2023-07-27",7.9127,7.926,1538,20000000,0,118,NA,NA,NA,NA,"No"
877703,"Teen Wolf: The Movie","2023-01-18",7.8908,7.471,953,15000000,0,140,NA,NA,NA,NA,"No"
1079536,"Too Beautiful To Lie","2023-05-20",7.7723,7.5,2,0,0,106,NA,NA,NA,NA,"No"
466420,"Killers of the Flower Moon","2023-10-18",7.7704,7.399,4091,200000000,158722599,206,NA,NA,NA,NA,"No"
697843,"Extraction 2","2023-06-09",7.6688,7.38,2873,65000000,0,122,NA,NA,NA,NA,"No"
1137861,"Maalai Nera Malipoo","2023-06-09",7.6113,6.5,2,0,0,119,NA,NA,NA,NA,"No"
974931,"Totally Killer","2023-09-28",7.6022,6.804,1095,0,0,104,NA,NA,NA,NA,"No"
1186067,"Mr. Greenberg's Basement","2023-10-19",7.5588,3.5,4,0,0,99,NA,NA,NA,NA,"No"
646389,"Plane","2023-01-11",7.5578,6.897,2640,25000000,74515586,107,NA,NA,NA,NA,"No"
1008042,"Talk to Me","2023-07-26",7.5515,7.135,3698,4500000,91959188,95,NA,NA,NA,NA,"No"
1196656,"Sugar Baby","2023-11-24",7.4512,5.222,9,0,0,114,NA,NA,NA,NA,"No"
812225,"Black Clover: Sword of the Wizard King","2023-06-16",7.3588,8.079,372,0,0,113,NA,NA,NA,NA,"No"
968051,"The Nun II","2023-09-06",7.2713,6.645,2446,38500000,269670590,110,NA,NA,NA,NA,"No"
695721,"The Hunger Games: The Ballad of Songbirds & Snakes","2023-11-15",7.0571,6.984,3475,100000000,337371917,157,NA,NA,NA,NA,"No"
1187075,"MAD","2023-10-06",6.9682,6.462,26,0,0,124,NA,NA,NA,NA,"No"
976893,"Perfect Days","2023-11-10",6.826,7.792,1883,14000000,24094016,124,NA,NA,NA,NA,"No"
753342,"Napoleon","2023-11-22",6.8124,6.306,3067,165000000,222435664,158,NA,NA,NA,NA,"No"
842675,"The Wandering Earth II","2023-01-22",6.7996,7.295,711,73800000,6.65e+08,174,NA,NA,NA,NA,"No"
594767,"Shazam! Fury of the Gods","2023-03-15",6.7611,6.421,3620,110000000,134221819,130,NA,NA,NA,NA,"No"
893723,"PAW Patrol: The Mighty Movie","2023-09-21",6.7094,6.982,542,30000000,202231360,88,NA,NA,NA,NA,"No"
1158166,"A Big Gay Hairy Hit! Where the Bears Are: The Documentary","2023-09-23",6.7033,9,3,0,0,93,NA,NA,NA,NA,"No"
1091508,"Love Never Ends","2023-06-10",6.6795,7,16,0,0,116,NA,NA,NA,NA,"No"
677179,"Creed III","2023-03-01",6.6795,7.08,2855,75000000,275300000,116,NA,NA,NA,NA,"No"
1173558,"Burning Betrayal","2023-10-25",6.64,6.222,239,0,0,99,NA,NA,NA,NA,"No"
1078023,"The King of Snipers","2023-01-24",6.5199,5.636,11,0,0,98,NA,NA,NA,NA,"No"
335977,"Indiana Jones and the Dial of Destiny","2023-06-25",6.5089,6.513,4118,294700000,383963057,155,NA,NA,NA,NA,"No"
897160,"Brave Citizen","2023-10-25",6.4881,7.55,130,0,2116112,112,NA,NA,NA,NA,"No"
496450,"Miraculous: Ladybug & Cat Noir, The Movie","2023-07-05",6.4583,7.6,945,86000000,40208268,105,NA,NA,NA,NA,"No"
820525,"After Everything","2023-09-13",6.4308,6.885,992,14000000,10644463,93,NA,NA,NA,NA,"No"
901362,"Trolls Band Together","2023-10-12",6.404,7.2,975,95000000,210231405,91,NA,NA,NA,NA,"No"
614479,"Insidious: The Red Door","2023-07-05",6.3951,6.513,1947,16000000,189086877,107,NA,NA,NA,NA,"No"
951491,"Saw X","2023-09-27",6.3257,7.164,2344,13000000,125319714,118,NA,NA,NA,NA,"No"
930564,"Saltburn","2023-11-16",6.2521,6.956,2905,20000000,21013738,131,NA,NA,NA,NA,"No"
931102,"Ride On","2023-04-07",6.1753,7.2,406,0,36232675,126,NA,NA,NA,NA,"No"
960292,"My Sole Desire","2023-04-05",6.1163,6.519,107,0,0,119,NA,NA,NA,NA,"No"
1022796,"Wish","2023-11-13",6.0867,6.218,1769,175000000,254997360,95,NA,NA,NA,NA,"No"
884605,"No Hard Feelings","2023-06-15",6.0567,6.677,3782,45000000,8.3e+07,103,NA,NA,NA,NA,"No"
839369,"May December","2023-11-16",5.9967,6.578,1020,20000000,4232370,117,NA,NA,NA,NA,"No"
955555,"The Roundup 3: No Way Out","2023-05-31",5.9763,7.203,536,0,83410298,105,NA,NA,NA,NA,"No"
1034062,"Mortal Kombat Legends: Cage Match","2023-10-17",5.9074,6.764,146,0,0,80,NA,NA,NA,NA,"No"
726209,"Leave the World Behind","2023-11-22",5.902,6.38,3195,0,0,140,NA,NA,NA,NA,"No"
1047041,"Detective Conan: Black Iron Submarine","2023-04-14",5.6931,7.004,139,0,106771806,110,NA,NA,NA,NA,"No"
796185,"The Three Musketeers: D'Artagnan","2023-04-05",5.659,6.926,1386,27500000,31843086,121,NA,NA,NA,NA,"No"
915935,"Anatomy of a Fall","2023-08-23",5.6393,7.523,3258,6700000,35634133,151,NA,NA,NA,NA,"No"
739405,"Operation Fortune: Ruse de Guerre","2023-01-04",5.6349,6.462,1921,50000000,48983306,114,NA,NA,NA,NA,"No"
866463,"Reptile","2023-09-29",5.6265,6.671,1207,0,0,136,NA,NA,NA,NA,"No"
1173559,"Insidious Inferno","2024-11-29",84.6705,6.154,13,0,0,97,NA,NA,NA,NA,"No"
1241752,"Rita","2024-03-22",84.2402,6.1,21,0,0,113,NA,NA,NA,NA,"No"
1292662,"Slaughterhouse On The Hill","2024-05-03",55.3769,5.375,8,0,0,72,NA,NA,NA,NA,"No"
1270125,"Monster on a Plane","2024-11-07",47.5681,4.6,40,0,0,88,NA,NA,NA,NA,"No"
1266992,"Balinsasayaw","2024-05-17",46.6305,6.833,6,0,0,98,NA,NA,NA,NA,"No"
1002398,"Donselya","2024-10-29",30.7614,6.45,20,0,0,99,NA,NA,NA,NA,"No"
533535,"Deadpool & Wolverine","2024-07-24",30.6917,7.557,8547,200000000,1338073645,128,NA,NA,NA,NA,"No"
1022789,"Inside Out 2","2024-06-11",28.0337,7.5,6630,200000000,1698863816,97,NA,NA,NA,NA,"No"
1011985,"Kung Fu Panda 4","2024-03-02",27.7738,7,3465,80000000,548040835,94,NA,NA,NA,NA,"No"
866398,"The Beekeeper","2024-01-08",26.24,7.24,4157,35000000,162619535,106,NA,NA,NA,NA,"No"
519182,"Despicable Me 4","2024-06-20",23.547,6.985,3173,100000000,972021410,94,NA,NA,NA,NA,"No"
1241982,"Moana 2","2024-11-21",22.2899,6.998,3042,150000000,1059242164,100,NA,NA,NA,NA,"No"
1358280,"Taboo: Family Secrets","2024-10-22",21.2358,5.7,7,0,0,95,NA,NA,NA,NA,"No"
693134,"Dune: Part Two","2024-02-27",21.2076,8.125,7868,190000000,714844358,167,NA,NA,NA,NA,"No"
1184918,"The Wild Robot","2024-09-12",21.1385,8.304,5984,78000000,331982078,102,NA,NA,NA,NA,"No"
402431,"Wicked","2024-10-16",21.0701,6.908,2996,150000000,758827029,162,NA,NA,NA,NA,"No"
939243,"Sonic the Hedgehog 3","2024-12-19",20.7453,7.61,3240,122000000,492162604,110,NA,NA,NA,NA,"No"
1156593,"Your Fault","2024-12-26",19.0475,7.084,1536,0,0,117,NA,NA,NA,NA,"No"
1357633,"Solo Leveling -ReAwakening-","2024-11-26",18.3998,7.14,267,0,6331827,116,NA,NA,NA,NA,"No"
936245,"Hidden Face","2024-11-20",17.0907,5.1,66,0,0,113,NA,NA,NA,NA,"No"
843527,"The Idea of You","2024-05-02",16.6634,7.302,1920,0,36178,116,NA,NA,NA,NA,"No"
912649,"Venom: The Last Dance","2024-10-22",16.5797,6.656,4165,120000000,478937618,109,NA,NA,NA,NA,"No"
974576,"Conclave","2024-10-25",16.489,7.186,3359,20000000,115657988,120,NA,NA,NA,NA,"No"
823464,"Godzilla x Kong: The New Empire","2024-03-27",16.1416,7.045,4620,150000000,571750016,115,NA,NA,NA,NA,"No"
1371534,"He Sees You When You're Sleeping","2024-11-01",15.7846,6.538,13,0,0,83,NA,NA,NA,NA,"No"
359410,"Road House","2024-03-08",15.3546,6.923,2979,85000000,0,121,NA,NA,NA,NA,"No"
1252309,"Tell Me What You Want","2024-11-29",15.1021,6.138,286,0,2265661,114,NA,NA,NA,NA,"No"
558449,"Gladiator II","2024-11-13",14.273,6.614,4368,310000000,462180717,148,NA,NA,NA,NA,"No"
945961,"Alien: Romulus","2024-08-13",14.2055,7.164,4493,80000000,350865342,119,NA,NA,NA,NA,"No"
933260,"The Substance","2024-09-07",14.1692,7.134,5930,17500000,77316812,141,NA,NA,NA,NA,"No"
823219,"Flow","2024-08-29",13.7092,8.084,2773,3700000,17660107,85,NA,NA,NA,NA,"No"
762509,"Mufasa: The Lion King","2024-12-18",13.2605,7.303,2633,200000000,722631756,118,NA,NA,NA,NA,"No"
573435,"Bad Boys: Ride or Die","2024-06-05",13.0472,7.323,3308,100000000,404547819,116,NA,NA,NA,NA,"No"
539972,"Kraven the Hunter","2024-12-11",12.6832,6.434,2310,130000000,62076533,127,NA,NA,NA,NA,"No"
1266990,"Kulong","2024-05-24",12.5886,6.417,18,0,0,48,NA,NA,NA,NA,"No"
786892,"Furiosa: A Mad Max Saga","2024-05-22",12.3193,7.45,4819,168000000,174287546,149,NA,NA,NA,NA,"No"
